tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_location,user_timezone,text,target
569627907871502338,1.0,Lost Luggage,0.6659,Delta,,ericnax,,0,,2015-02-22 14:40:51 -0800,,Eastern Time (US & Canada),thanks for not guarantee that you can not deli ever my bags to my hotel when bag missed connection sfo customerservicenot,2
569627675557384192,0.672,,0.0,Delta,,Tom_Constantin,,0,,2015-02-22 14:39:55 -0800,3Ø4 ,Quito,flight,0
569627624617611264,0.6591,,0.0,Delta,,Tom_Constantin,,0,,2015-02-22 14:39:43 -0800,3Ø4 ,Quito,pittsburgh,0
569627374674964480,1.0,Bad Flight,0.7033,Delta,,ThatJasonEaton,,0,,2015-02-22 14:38:43 -0800,,,you re lucky we re still flying you after today landing gear failure get your act together and help us sit with our kids,2
569627273407569920,1.0,Customer Service Issue,0.6804,Delta,,gpsomo,,0,,2015-02-22 14:38:19 -0800,New York,,so the prefference option is not something that you honor so why having it as one of the services if not applied,2
569626884549578752,1.0,Flight Booking Problems,0.6838,Delta,,ThatJasonEaton,,0,,2015-02-22 14:36:47 -0800,,,if you want to be helpful find us seat do not quote terms and conditions jetbluefail,2
569626613664653312,0.6838,Bad Flight,0.6838,Delta,,ThatJasonEaton,,0,,2015-02-22 14:35:42 -0800,,,do you really think it okay to sit kids away from parents srsly esp after your landing gear failure,2
569625782181617664,1.0,Bad Flight,0.3586,Delta,,ThatJasonEaton,,0,,2015-02-22 14:32:24 -0800,,,they absolutely guaranteed us we would sit with our kids your terms response is insulting jetblue,2
569625606536732672,0.6629999999999999,,,Delta,,rambinasaurus,,0,,2015-02-22 14:31:42 -0800,,Atlantic Time (Canada),flight jfk to tpa am on saturday one way ticket,0
569624621047111680,1.0,Late Flight,1.0,Delta,,BillChurchMedia,,0,,2015-02-22 14:27:47 -0800,"Sarasota, FL",Pacific Time (US & Canada),what your excuse this time for delay from lga to tpa know the plane is in the air,2
569624091646431232,1.0,Customer Service Issue,1.0,Delta,,ThatJasonEaton,,0,,2015-02-22 14:25:41 -0800,,,if you can not guarantee parents will sit with their children do not sell tickets with that promise jetblue,2
569623948767268864,0.6563,Can't Tell,0.6563,Delta,,TheEliad,,0,,2015-02-22 14:25:07 -0800,"42.3806° N, 71.2350° W",Eastern Time (US & Canada),once you go blue you do not go back,2
569623368711991296,0.6766,Late Flight,0.6766,Delta,,Tom_Constantin,,0,,2015-02-22 14:22:48 -0800,3Ø4 ,Quito,why are there so many delays to north east cities,2
569623248205430785,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,,0,,2015-02-22 14:22:20 -0800,,,kids fly do not hire people who do not care about them this guy jetblue,2
569622819283337218,1.0,Flight Attendant Complaints,0.3505,Delta,,ThatJasonEaton,,0,,2015-02-22 14:20:37 -0800,,,should not be made to feel like criminal because want to sit near my year old on flight jetblue,2
569622618195652608,0.688,Can't Tell,0.688,Delta,,Crimson_Zombie,,0,,2015-02-22 14:19:49 -0800,Chicago,,usually have such great experience with you guys very very unhappy with you right now,2
569622447869304832,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,,0,,2015-02-22 14:19:09 -0800,,,why would you hire guy who does not care about the safety of children not remotely acceptable,2
569622389920641024,1.0,Late Flight,0.7077,Delta,,Crimson_Zombie,,0,,2015-02-22 14:18:55 -0800,Chicago,,what up three delays so far resulting in over three hours of unnecessary extra waiting,2
569621991852019713,1.0,,,Delta,,jabeblanchard,,0,,2015-02-22 14:17:20 -0800,Right Coast,Eastern Time (US & Canada),for the record that was less than minute turnaround time for the answer from the question jetblue rocks,1
569621840844464128,0.6771,Flight Attendant Complaints,0.3452,Delta,,ThatJasonEaton,,0,,2015-02-22 14:16:44 -0800,,,never had an airline refuse to help sit parents with tiny kids but this guy is willing to do it jetblue,2
569621744295682048,1.0,Late Flight,1.0,Delta,,gpsomo,,0,,2015-02-22 14:16:21 -0800,New York,,from san diego with hour delay to jfk even you have amex jetblue even having over travel miles you re still nothing,2
569621351650209792,0.6898,Flight Attendant Complaints,0.3545,Delta,,ThatJasonEaton,,0,,2015-02-22 14:14:47 -0800,,,it seems almost inconceivable that sitting year old alone is considered okay but this guy thinks so,2
569621047353450496,1.0,Late Flight,1.0,Delta,,JunkyardFiegs,,0,"[42.40805407, -88.62699707]",2015-02-22 14:13:35 -0800,,Central Time (US & Canada),third straight time that my flight has been delayed flying with you guys this will be my last trip with you,2
569620910019182592,1.0,Late Flight,1.0,Delta,,volition,,0,,2015-02-22 14:13:02 -0800,"breukelen, ny",Eastern Time (US & Canada),you ve let me down delay at jfk because of inbound flight from syracuse really ishouldhavedriven,2
569620873394696192,1.0,Flight Attendant Complaints,0.6846,Delta,,ThatJasonEaton,,0,,2015-02-22 14:12:53 -0800,,,year old can not sit alone on flight this is absurd and this guy is dick jetblue,2
569620598307074048,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,,0,,2015-02-22 14:11:48 -0800,,,being told by this guy that he will not help us sit next to our and year old on the flight jetblue,2
569620168671756288,0.6376,,0.0,Delta,,Ben_Harriton,,0,,2015-02-22 14:10:05 -0800,,,of my tray table is broken what do do,0
569619984802054144,0.3568,,0.0,Delta,,jabeblanchard,,0,,2015-02-22 14:09:22 -0800,Right Coast,Eastern Time (US & Canada),domestic to be clear do not have to sit in your lovely terminal just need to be there hour prior to boarding thanks,0
569618489788346368,1.0,Late Flight,0.6204,Delta,,WoodyLashen,,0,,2015-02-22 14:03:25 -0800,,Central Time (US & Canada),thanks for not sending me an update that our flight was delayed hours unbelievable,2
569618309357940737,0.6427,,,Delta,,ChrisDonahoe,,0,,2015-02-22 14:02:42 -0800,"Washington, D.C.",Quito,the fact that chrishasmadeusblush is not trending is how you know loyal,0
569618014141751298,1.0,Late Flight,1.0,Delta,,BuffaloBI11,,0,,2015-02-22 14:01:32 -0800,New York / Bahamas,,hours delayed now in hour increments really as mosaic still have to pay to use lounge during this waste of sunday,2
569617906390052865,0.6675,Lost Luggage,0.6675,Delta,,AlisonReynolds,,0,,2015-02-22 14:01:06 -0800,"Boston, MA ",Eastern Time (US & Canada),no have not done that yet is that something can do online thx,2
569617776509378560,1.0,,,Delta,,TINKERBELLEadog,,1,,2015-02-22 14:00:35 -0800,"New York, NY",Eastern Time (US & Canada),woof on the red carpet,0
569617259548708864,1.0,Bad Flight,1.0,Delta,,AdamJBerry,,0,,2015-02-22 13:58:32 -0800,Provincetown Ma,Eastern Time (US & Canada),no wifi on this flight so we can not tweet you our oscar party pics at ft bluecarpet sea bos,2
569616883734974464,1.0,Late Flight,0.6633,Delta,,kfunk18,,0,,2015-02-22 13:57:02 -0800,,Eastern Time (US & Canada),thank you for the reply would ve appreciated communication before checking in about the delay jetblue used to be my go to,2
569616576481267712,1.0,,,Delta,,BernardLeCroix,,0,,2015-02-22 13:55:49 -0800,"Providence, RI",Eastern Time (US & Canada),what confirmation number,0
569615753885970432,1.0,Customer Service Issue,1.0,Delta,,BernardLeCroix,,0,,2015-02-22 13:52:33 -0800,"Providence, RI",Eastern Time (US & Canada),you also promised to change my wife name on the account and it is also not done wtf,2
569615636869062659,1.0,Customer Service Issue,0.6495,Delta,,BernardLeCroix,,0,,2015-02-22 13:52:05 -0800,"Providence, RI",Eastern Time (US & Canada),you guys really suck just spent minutes on the phone linking my credits to my account they are still not there,2
569614500044918784,0.6472,,,Delta,,ChrisDonahoe,,0,,2015-02-22 13:47:34 -0800,"Washington, D.C.",Quito,btw robin hayes is speaking at next month aviation summit he ought to give shout out to his twitter team you rock,1
569612120758878208,0.6889,,0.0,Delta,,spark911uk,,0,"[0.0, 0.0]",2015-02-22 13:38:07 -0800,New York City,Eastern Time (US & Canada),follow for dm please,0
569609436714680320,0.6778,,,Delta,,Ketzirah,,0,,2015-02-22 13:27:27 -0800,"Washington, DC",Eastern Time (US & Canada),oh and thank you for responding,1
569607909501472769,0.6932,Late Flight,0.6932,Delta,,Ketzirah,,0,,2015-02-22 13:21:23 -0800,"Washington, DC",Eastern Time (US & Canada),where is it coming from thought tampa,2
569607852236640256,1.0,Can't Tell,0.6706,Delta,,jessbutl,,1,,2015-02-22 13:21:09 -0800,"Brooklyn, NY",,good perspective if only this safety concern had been expressed at some point before arrived at the airport communicationiskey,2
569606966772940801,1.0,Late Flight,0.6684,Delta,,Ketzirah,,0,,2015-02-22 13:17:38 -0800,"Washington, DC",Eastern Time (US & Canada),exactly why is my flight delayed bdl to dca can not seem to get an answer,2
569605593159352322,1.0,,,Delta,,BASRMNN,,0,,2015-02-22 13:12:10 -0800,,,thanks we are ticketed on stand by for flight hope we make it out fingers crossed,1
569604507405037569,0.6427,Flight Booking Problems,0.3274,Delta,,HarmeetSM,,0,,2015-02-22 13:07:51 -0800,,,flight from bos rsw tomorrow all need is my wife yr old to sit together but no option when checking in,2
569604469324967938,1.0,,,Delta,,spark911uk,,0,"[0.0, 0.0]",2015-02-22 13:07:42 -0800,New York City,Eastern Time (US & Canada),is your partnership with hawaiian live earn hawaiian miles flying jetblue if so how do add to my jb flight booking problems,0
569604208661409792,1.0,Bad Flight,1.0,Delta,,arthurhasher,,0,,2015-02-22 13:06:40 -0800,Long Island - Arizona ,,you left people on hot plane with no ventilation for over an hour and half and then had to bus them to jfk because of,2
569604033083789312,0.6535,Late Flight,0.6535,Delta,,ItsChristine_x,,0,,2015-02-22 13:05:58 -0800,,Eastern Time (US & Canada),at what point in delays can take different flight to my destination,2
569603641767792641,1.0,,,Delta,,djchupy,,0,,2015-02-22 13:04:25 -0800,"Miami, FL",Central Time (US & Canada),thank you guys you are the best,1
569603529888788480,1.0,Can't Tell,0.6936,Delta,,arthurhasher,,0,,2015-02-22 13:03:58 -0800,Long Island - Arizona ,,you just do not get it it not about the money it about people how about public apology from the president of jet blue,2
569603273033945090,1.0,Flight Booking Problems,0.6803,Delta,,HarmeetSM,,0,,2015-02-22 13:02:57 -0800,,,why when you book flight now does jetblue separate yr old from the mother is not that bit stupid check in headaches,2
569603039750852608,0.6882,Can't Tell,0.6882,Delta,,libingobugle,,0,"[0.0, 0.0]",2015-02-22 13:02:02 -0800,"Ft. Lauderdale, FL",Eastern Time (US & Canada),does not fit in,2
569603002278944768,1.0,,,Delta,,stephane_vt,,0,,2015-02-22 13:01:53 -0800,"Port-au-Prince, NYC.",Quito,love it as always,1
569602974671990784,1.0,Can't Tell,0.6705,Delta,,arthurhasher,,0,,2015-02-22 13:01:46 -0800,Long Island - Arizona ,,you never got my wife to her destination and you expect goodwill credit will make everything hunky dory you blew it,2
569602897572450305,1.0,Late Flight,1.0,Delta,,amberfav,,0,,2015-02-22 13:01:28 -0800,,Central Time (US & Canada),every time look at the flight status more minutes is added to the delay how about some points for trouble,2
569602645712769025,1.0,,,Delta,,AuthorMarcClark,,1,,2015-02-22 13:00:28 -0800,New York City,Arizona,as soon as can sending my son home with you saturday,0
569601850820976640,1.0,Late Flight,1.0,Delta,,djchupy,,1,,2015-02-22 12:57:18 -0800,"Miami, FL",Central Time (US & Canada),hey awesome peeps what up with flight from boston delayed hrs,2
569599590355173376,1.0,,,Delta,,tyboooo314,,0,,2015-02-22 12:48:19 -0800,,,is there wifi on he plain,0
569596394819883008,1.0,,,Delta,,OlivierGachot,,11,,2015-02-22 12:35:37 -0800,Palo Alto CA,Pacific Time (US & Canada),what great experience on flight from sfo to jfk seats service food everything is top quality will be back very soon,1
569594354924425216,1.0,Late Flight,0.6703,Delta,,hrudski,,0,,2015-02-22 12:27:31 -0800,,,flights and have picked up twice this week for and both times it was delayed,2
569592675638382592,1.0,Late Flight,1.0,Delta,,hrudski,,0,,2015-02-22 12:20:51 -0800,,,what up with delays to and from boston today my sister is trying to go home and bro in law trying to come to rdu craziness,2
569590527349252096,1.0,,,Delta,,kessler,,0,,2015-02-22 12:12:18 -0800,"New York, NY",Eastern Time (US & Canada),wondering if it possible for my colleague and to get on an earlier flight lax jfk tomorrow can you help,0
569588667225927680,0.6697,Lost Luggage,0.3557,Delta,,uzisuzi,,0,,2015-02-22 12:04:55 -0800,#Titletown,Eastern Time (US & Canada),to boston still sitting,2
569587048811761664,1.0,Can't Tell,0.3516,Delta,,emilybholan,,0,,2015-02-22 11:58:29 -0800,N Y,,now we dont have enough money for parking in your garage this is your fault and im not paying for what should be mins into hrs,2
569586611085815808,0.7012,,,Delta,,canolibean,,0,,2015-02-22 11:56:45 -0800,the burg nj,,hope so looks nice and warm in san juan,0
569586189776371712,0.6634,,,Delta,,canolibean,,0,,2015-02-22 11:55:04 -0800,the burg nj,,thanks for replying feel little better we ll see how it goes,1
569585827019399168,1.0,,,Delta,,canolibean,,0,,2015-02-22 11:53:38 -0800,the burg nj,,usually do but did not make the flight booking problems this time that ll teach me yea have that going for me at least haha,0
569585355319599104,1.0,Lost Luggage,0.6932,Delta,,emilybholan,,0,,2015-02-22 11:51:45 -0800,N Y,,waited hrs for my bags and my flight was only hrs,2
569585203666161664,0.6848,Customer Service Issue,0.3486,Delta,,canolibean,,0,,2015-02-22 11:51:09 -0800,the burg nj,,should bother contacting them already checked into my flight,2
569584372820647936,0.6737,,0.0,Delta,,canolibean,,0,,2015-02-22 11:47:51 -0800,the burg nj,,early last month via expedia there an extra middle name and initial attached to my last name,0
569582603902128128,1.0,Late Flight,0.6449,Delta,,HaasMonte,,0,,2015-02-22 11:40:49 -0800,NYC,Quito,backlog is an hour at most this is over two unacceptable,2
569581303785328640,1.0,Lost Luggage,0.6509,Delta,,HaasMonte,,0,,2015-02-22 11:35:39 -0800,NYC,Quito,your agent told us tsa did not have crew to get bags,2
569581126215438336,1.0,,,Delta,,BFarraye,,0,,2015-02-22 11:34:57 -0800,NYC,Quito,you guys rock,1
569580460843651072,0.7090000000000001,,,Delta,,BFarraye,,0,,2015-02-22 11:32:18 -0800,NYC,Quito,my email is my twitter handle followed by gmail,1
569580001672237056,1.0,,,Delta,,BFarraye,,0,,2015-02-22 11:30:29 -0800,NYC,Quito,awesome bestairlineever,1
569579153604743171,1.0,Flight Attendant Complaints,0.3671,Delta,,HaasMonte,,0,,2015-02-22 11:27:07 -0800,NYC,Quito,no baggage crew update your staff is incompetent with no answers after hours,2
569578439797313536,1.0,,,Delta,,BFarraye,,0,,2015-02-22 11:24:16 -0800,NYC,Quito,the whole plane flight from lga to pbi,0
569578296360378369,1.0,Lost Luggage,1.0,Delta,,HaasMonte,,0,,2015-02-22 11:23:42 -0800,NYC,Quito,is blaming for flight luggage debacle luggagegate,2
569577794910490624,0.6859999999999999,Can't Tell,0.6859999999999999,Delta,,BFarraye,,0,"[40.7740308, -73.8674526]",2015-02-22 11:21:43 -0800,NYC,Quito,yoga it is tv service seems to be down though look forward to that do much,2
569577434657492992,0.6575,,,Delta,,ChrisDonahoe,,0,,2015-02-22 11:20:17 -0800,"Washington, D.C.",Quito,edits dear your mbas need better benefits they should work for us how can we meet them,0
569577005278064640,0.6529,,,Delta,,PumaSF,,0,,2015-02-22 11:18:34 -0800,San Francisco,Pacific Time (US & Canada),of course am,0
569576321011077121,1.0,Can't Tell,0.6819,Delta,,BillChurchMedia,,0,,2015-02-22 11:15:51 -0800,"Sarasota, FL",Pacific Time (US & Canada),you failed that the answer please do not justify otherwise,2
569576214047760385,1.0,Late Flight,1.0,Delta,,SedaEvis,,0,,2015-02-22 11:15:26 -0800,New York,,come on already delayed hrs on flight as we waited for the pilot to come from boston now you reassign him endless trip,2
569576099018985472,1.0,Flight Booking Problems,0.6667,Delta,,BillChurchMedia,,0,,2015-02-22 11:14:58 -0800,"Sarasota, FL",Pacific Time (US & Canada),when got your alert immediately started looking to rebook but we only had minutes from reflight booking problems to catch flight to srq,2
569576074050473984,0.6533,,,Delta,,PumaSF,,0,,2015-02-22 11:14:52 -0800,San Francisco,Pacific Time (US & Canada),only fly jet blue,1
569575699314569216,1.0,,,Delta,,ChrisDonahoe,,0,,2015-02-22 11:13:23 -0800,"Washington, D.C.",Quito,perhaps you need to start recruiting,0
569574711899922433,0.6621,,,Delta,,ChrisDonahoe,,0,,2015-02-22 11:09:28 -0800,"Washington, D.C.",Quito,start including pto in your getaway packages and all in,1
569574221216661505,0.6621,,0.0,Delta,,hugovzolano,,0,"[4.69840554, -74.14134323]",2015-02-22 11:07:31 -0800,Fort Lauderdale,,thanks will use the extra time to do some more shopping did somebody say duty free,1
569573843825790976,1.0,,,Delta,,artburkart,,0,,2015-02-22 11:06:01 -0800,Boston,London,flight flight booking problems experience is pretty great,1
569573528149716992,0.6334,longlines,0.3342,Delta,,DonnellyVJ,,0,,2015-02-22 11:04:45 -0800,,,still waiting to board and see if they will give us the exit row,2
569572707299299328,1.0,,,Delta,,SMHillman,,0,,2015-02-22 11:01:30 -0800,"New York, NY",Eastern Time (US & Canada),thanks for making my trip home mintyfresh next brandmance flight ll take more selfies love travel business,1
569572180012371968,1.0,Lost Luggage,0.6699,Delta,,Glodziegirl,,0,,2015-02-22 10:59:24 -0800,New York/Long Beach,Quito,should not have to find them they should tell us ve flown jet blue since your first month the experience is not what it was,2
569571938819055617,0.6602,Late Flight,0.6602,Delta,,ItsChristine_x,,0,,2015-02-22 10:58:27 -0800,,Eastern Time (US & Canada),if my flight was delayed can show up at the airport with the appropriate amount of time for the delay or do have to go on time,2
569571829033144320,0.6736,Late Flight,0.6736,Delta,,yogadeals,,0,,2015-02-22 10:58:00 -0800,nyc,Mountain Time (US & Canada),over that honestly just would like to get going on the journey,2
569571763744452608,1.0,Late Flight,1.0,Delta,,BillChurchMedia,,0,,2015-02-22 10:57:45 -0800,"Sarasota, FL",Pacific Time (US & Canada),if that was the case why did your alert arrive so late flight four hour delay do not buy it,2
569571731649667072,0.6617,Bad Flight,0.6617,Delta,,DonnellyVJ,,0,"[32.73346632, -117.20410937]",2015-02-22 10:57:37 -0800,,,our flight out no tv now our flight back not seated together maybe our fault still no fun,2
569571492947742720,1.0,Customer Service Issue,0.3573,Delta,,yogadeals,,0,,2015-02-22 10:56:40 -0800,nyc,Mountain Time (US & Canada),do not believe so that not what the team has told us,2
569568878977794048,1.0,Bad Flight,0.66,Delta,,yogadeals,,0,,2015-02-22 10:46:17 -0800,nyc,Mountain Time (US & Canada),also not have food available even for purchase is quite shocking since this is hour international flight,2
569568357030232066,1.0,Flight Attendant Complaints,1.0,Delta,,yogadeals,,0,,2015-02-22 10:44:13 -0800,nyc,Mountain Time (US & Canada),out of jfk no one has info no answers as to why we boarded the plane the team is in an awkward spot everyone is cranky,2
569566880006086656,1.0,,,Delta,,BASRMNN,,0,,2015-02-22 10:38:20 -0800,,,have reservation for tomorrow morning but trying to get back night bc other flight was going to jfk can get on list at ctg,0
569566511184125952,1.0,longlines,0.7013,Delta,,Worldtravelure,,0,"[40.64646912, -73.79133606]",2015-02-22 10:36:52 -0800,"New York, New York",Eastern Time (US & Canada),flight is still waiting for bags most of us checked in hours ago people are missing connections please help,2
569565393502793728,1.0,,,Delta,,BASRMNN,,0,,2015-02-22 10:32:26 -0800,,,any way to get ppl on standby list for flight fll to bos trying to find way home,0
569564824939556864,1.0,Can't Tell,0.67,Delta,,arthurhasher,,0,,2015-02-22 10:30:10 -0800,Long Island - Arizona ,,something to think about when you are dealing with people just wrong no excuses figure it out expect the unexpected,2
569564666013163520,1.0,Late Flight,0.6769,Delta,,amberfav,,0,,2015-02-22 10:29:33 -0800,,Central Time (US & Canada),understand but wish you would have announced the delay hours earlier vs sitting for hrs at mco,2
569564016906891264,1.0,Late Flight,1.0,Delta,,amberfav,,0,,2015-02-22 10:26:58 -0800,,Central Time (US & Canada),what gives delayed over hours at mco to jfk every time,2
569563087964995584,0.6667,,,Delta,,2littlebirds,,0,"[38.6485933, -121.11740707]",2015-02-22 10:23:16 -0800,LA CA USA,Pacific Time (US & Canada),well captured brittany we love the clouds enjoy the ride thank you,1
569562990250323968,1.0,Customer Service Issue,0.3694,Delta,,arthurhasher,,0,,2015-02-22 10:22:53 -0800,Long Island - Arizona ,,my wife was with our dog they would not even let her out off the plane my daughter was at newburgh lives close by so wrong,2
569559833415970816,1.0,Late Flight,0.3386,Delta,,Worldtravelure,,0,"[40.64646912, -73.79133606]",2015-02-22 10:10:20 -0800,"New York, New York",Eastern Time (US & Canada),according to your ground staff it has not even been taken off the plane yet,2
569559370104639488,1.0,Late Flight,1.0,Delta,,badcookieadvice,,0,,2015-02-22 10:08:30 -0800,,Eastern Time (US & Canada),thanks for making an effort credit where credit is due flight delayed hours instead of hours fwiw loweredexpectations,2
569559136540561408,1.0,Late Flight,0.6835,Delta,,arthurhasher,,0,,2015-02-22 10:07:34 -0800,Long Island - Arizona ,,at what time all these passengers were sitting on hot plane with no air and no communication for over hours just wrong,2
569558286216929280,1.0,Late Flight,1.0,Delta,,LAURACORDER0,,0,,2015-02-22 10:04:11 -0800,GOLD COAST / MELBOURNE,London,flight delayed at jfk hours then hours then hours now it back to hours with no explanation or apology,2
569558235897688064,1.0,,,Delta,,jbs2886,,0,,2015-02-22 10:03:59 -0800,"New Orleans, LA",Eastern Time (US & Canada),thanks have good sunday,1
569558114447560706,1.0,Late Flight,1.0,Delta,,Worldtravelure,,0,"[40.64646912, -73.79133606]",2015-02-22 10:03:31 -0800,"New York, New York",Eastern Time (US & Canada),flight had hour weather delay but what is the minute delay in getting bags to tired passengers,2
569558065516822528,1.0,Late Flight,0.6813,Delta,,LegionJosh,,1,,2015-02-22 10:03:19 -0800,,,hrs on tarmac yest cancelled flight today hr delay why not send txt email re jfk closed saved all trip sit again,2
569557216480665600,1.0,Late Flight,1.0,Delta,,thedaniburden,,0,,2015-02-22 09:59:56 -0800,"Buffalo, New York",Quito,flying out of buf bos missing captain really delayed til not happy,2
569556860652675072,1.0,Late Flight,1.0,Delta,,Perch1019,,0,,2015-02-22 09:58:32 -0800,"ÜT: 41.033836,-73.775829",Eastern Time (US & Canada),it would be nice if the app would actually inform you that flight is delayed,2
569554776611901440,1.0,,,Delta,,Setorii,,0,,2015-02-22 09:50:15 -0800,"Beverly Hills, CA",Pacific Time (US & Canada),his name is enzo rt well hello there pooch what your name dog,0
569554727572099072,1.0,Can't Tell,1.0,Delta,,jbs2886,,0,,2015-02-22 09:50:03 -0800,"New Orleans, LA",Eastern Time (US & Canada),know but wanted to pass it along not good for the experience esp for someone who flies times month,2
569554300495462400,1.0,,,Delta,,arthurhasher,,0,,2015-02-22 09:48:21 -0800,Long Island - Arizona ,,flight departed phoenix at am,0
569552658010210305,1.0,Late Flight,0.6611,Delta,,arthurhasher,,0,,2015-02-22 09:41:50 -0800,Long Island - Arizona ,,so what about the plane stuck in newburgh will not start it that weather relate flightd as well these passengers on plane for hrs,2
569552552297041920,1.0,Flight Attendant Complaints,1.0,Delta,,jbs2886,,0,,2015-02-22 09:41:24 -0800,"New Orleans, LA",Eastern Time (US & Canada),thanks home to msy tsa precheck agents directing people after photo until scan beyond rude one grabbed and pushed children,2
569550230376423424,1.0,,,Delta,,NatalieMarry,,0,,2015-02-22 09:32:11 -0800,,,promo watch phone at amazon check,0
569549922569224192,1.0,Customer Service Issue,0.6709999999999999,Delta,,AnisahMunruddin,,0,,2015-02-22 09:30:57 -0800,New York,Eastern Time (US & Canada),your hold music sucks,2
569548726265470976,0.6606,,0.0,Delta,,nickrau_,,0,,2015-02-22 09:26:12 -0800,"Nashville, TN",Central Time (US & Canada),customer of the year,0
569548188375326721,0.3713,Can't Tell,0.3713,Delta,,jbs2886,,0,,2015-02-22 09:24:04 -0800,"New Orleans, LA",Eastern Time (US & Canada),jfk north check in bag drop ladies has been checking in someone for the entire time another doing check ins too,2
569547458520469505,1.0,longlines,1.0,Delta,,davisesq212,,0,,2015-02-22 09:21:10 -0800,New York City,Eastern Time (US & Canada),no excuse though for gate changes though,2
569547374454050816,0.6582,Customer Service Issue,0.3365,Delta,,davisesq212,,0,,2015-02-22 09:20:50 -0800,New York City,Eastern Time (US & Canada),if someone had bothered to inform us that the airport closed that would have helped,2
569546763297796096,1.0,Flight Attendant Complaints,1.0,Delta,,SOBrien526,,0,,2015-02-22 09:18:24 -0800,Boston ,Quito,get me home flight from buf to bos is missing captain really,2
569545323657494528,1.0,Late Flight,1.0,Delta,,jackburke,,0,,2015-02-22 09:12:41 -0800,austin,Eastern Time (US & Canada),nope this am flight is now not leaving until almost pm can not believe paid money for this,2
569543615862722561,1.0,,,Delta,,KShay1985,,0,,2015-02-22 09:05:54 -0800,"New York City, NY",,thank you we are finally at the gate,1
569543457452064768,0.6593,,,Delta,,RosieRHues,,0,,2015-02-22 09:05:16 -0800,scarborough ontario canada,Eastern Time (US & Canada),flight to orlando is unable to serve hot bevies so they ve made movies and alcohol complimentary that works,1
569543012914565126,1.0,Late Flight,0.7087,Delta,,CookJaycook123,,0,,2015-02-22 09:03:30 -0800,,,the only update we get is that they have no idea when we will get an update way to go hopeless,2
569542909533384707,1.0,Late Flight,0.6838,Delta,,Amagrino,,0,,2015-02-22 09:03:05 -0800,"New York, NY",Eastern Time (US & Canada),will you cover the cost of my car service waiting time,2
569542385627230208,1.0,,,Delta,,JaredLogan,,0,,2015-02-22 09:01:00 -0800,"New York, New York",,do not always,0
569542242983124992,1.0,,,Delta,,sandyy889,,0,,2015-02-22 09:00:26 -0800,,America/Detroit,landing as usual great flight wiyh great crew hello sunny west palm beach jetbluerocks,1
569542052259766272,0.6809,longlines,0.3511,Delta,,KShay1985,,0,,2015-02-22 08:59:41 -0800,"New York City, NY",,this is ridiculous we are on hours coming up of waiting to deplane there are are newborns on board,2
569541545029804034,1.0,Late Flight,0.6503,Delta,,Amagrino,,0,,2015-02-22 08:57:40 -0800,"New York, NY",Eastern Time (US & Canada),waiting at hpn on plane more than an hour since landing of no gate please get us off this plane,2
569541478244089857,1.0,Can't Tell,0.3478,Delta,,JaredLogan,,0,,2015-02-22 08:57:24 -0800,"New York, New York",,too late flight several passengers are inebriated you re in league with big alcohol shame on you,2
569541336224927744,1.0,Late Flight,1.0,Delta,,KShay1985,,0,,2015-02-22 08:56:50 -0800,"New York City, NY",,thanks for making my vacation not worth it again currently waiting on the runway for another hour to deplane,2
569541328289165312,1.0,Can't Tell,0.6601,Delta,,BluTapes,,0,,2015-02-22 08:56:48 -0800,Boston,Eastern Time (US & Canada),letting me down in san fran no media rate what the deal looks like this is the last time fly anywhere with you,2
569540050821763072,1.0,,,Delta,,contimike,,0,,2015-02-22 08:51:44 -0800,"New York, sort of!",,they were amazing and thank you,1
569539928129818624,1.0,Flight Attendant Complaints,0.3437,Delta,,jackburke,,0,,2015-02-22 08:51:15 -0800,austin,Eastern Time (US & Canada),and have empty help desks,2
569539746348675073,1.0,Customer Service Issue,0.6517,Delta,,jackburke,,0,,2015-02-22 08:50:31 -0800,austin,Eastern Time (US & Canada),there was closure people here need to inform passengers not send them gate to gate no info on boards re updated departures,2
569539287118692352,0.3474,Late Flight,0.3474,Delta,,emptynester25,,0,,2015-02-22 08:48:42 -0800,,,according to jfk plenty of planes are landing no problem there,2
569539111222190081,0.6714,,0.0,Delta,,emptynester25,,0,,2015-02-22 08:48:00 -0800,,,when will the system be up and running,0
569538840735703040,0.6383,Late Flight,0.6383,Delta,,davisesq212,,0,,2015-02-22 08:46:55 -0800,New York City,Eastern Time (US & Canada),thanks for the third gate change,2
569538135916351489,1.0,,,Delta,,2littlebirds,,0,"[38.69255098, -121.58854512]",2015-02-22 08:44:07 -0800,LA CA USA,Pacific Time (US & Canada),beautiful shot thanks for sharing using flyfi to post your welcome not on this flight it was quickie,1
569538127016144896,1.0,Can't Tell,1.0,Delta,,JaredLogan,,0,,2015-02-22 08:44:05 -0800,"New York, New York",,flight jfk to cartagena all at this airport bar singing the opposite of your praises we re making pact to never fly again,2
